Fecha instalación,Fecha de registro,ID del proyecto,Código del sistema,Comunidad,Municipio,Coordenadas,Tecnología,Fotos de SCALLs,Enlace Fotos en Google Drive,Número de beneficiarios / habitantes,Número de mujeres,Número de hombres,Número de niños,Número de niñas,Colaborador principal,Otro colaborador ,Financiador,Otro(s) financiador(es),Proyecto / Ministración ,Tipo de proyecto,Año (NO EDITEN),Mes (NO EDITEN
2024-02-16,,202402007,202402007-003,Adjuntas de San José,San Luis de la Paz,"21.4883488,-100.6659482","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/Ru52vccXT6CEhfrt5,,7,4,3,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402008,202402008-001,San José de Vista Hermosa,San Luis de la Paz,"21.3247426,-100.6244974","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/rZkR489G5sF4kwA6A,,5,3,2,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402008,202402008-002,San José de Vista Hermosa,San Luis de la Paz,"21.3212432,-100.6266427","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/WrrjZBDcBKsw8AJp8,,6,2,4,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402008,202402008-003,San José de Vista Hermosa,San Luis de la Paz,"21.3231299,-100.6244182","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/TDfSDMS8cGwih5AH9,,4,4,0,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402008,202402008-004,San José de Vista Hermosa,San Luis de la Paz,"21.3218338,-100.625767","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/ZUA5fPJExdebaz8i7,,5,2,3,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402009,202402009-001,Berlín,San Luis de la Paz,"21.3177568,-100.6329615","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/LkZMfmZGoSXeGopM6,,5,2,3,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402009,202402009-002,Berlín,San Luis de la Paz,"21.3169828,-100.6324116","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/DjyfoGBshrtYFga7A,,4,2,2,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402009,202402009-003,Berlín,San Luis de la Paz,"21.3172816,-100.6326093","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/sTCeyjCVX8B3xdAt6,,4,3,1,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402009,202402009-004,Berlín,San Luis de la Paz,"21.3177574,-100.6328437","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/cWmtn7K8Un3RySCq7,,2,1,1,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402010,202402010-001,Loma de San Juan,San Diego De La Unión,"21.3530271,-100.6496461","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/2pFiPZjNaqCYXSc28,,8,5,3,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402011,202402011-001,Norita del Refugio,San Luis de la Paz,"21.4347461,-100.62466","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/3fQR41nFRSKaZATg9,,4,2,2,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402011,202402011-002,Norita del Refugio,San Luis de la Paz,"21.4351838,-100.621831","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/EKLVpCLxRcsHq1kk7,,2,1,1,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402012,202402012-001,Vergel de Guadalupe,San Luis de la Paz,"21.4522594,-100.664117","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/GbrvFppYGzrrgees8,,6,4,2,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402012,202402012-002,Vergel de Guadalupe,San Luis de la Paz,"21.4498327,-100.6694852","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/qHZkZGL3KZaRE1jGA,,2,1,1,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402012,202402012-003,Vergel de Guadalupe,San Luis de la Paz,"21.450907,-100.664992","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/XB84cJN5tDBgBGqT7,,11,7,4,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-16,,202402012,202402012-004,Vergel de Guadalupe,San Luis de la Paz,"21.4478763,-100.6658035","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/HvvCHo7SgrrVEqyM9,,10,7,3,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402013,202402013-001,San Cayetano,San Luis de la Paz,"21.4262422,-100.6582397","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/8VYNY8WS9VkHRyqF9,,2,1,1,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402014,202402014-001,Los Plátanos,San Luis de la Paz,"21.4798267,-100.6695337","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/R6oMBYqVC5gE6Bmp6,,11,5,2,4,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402015,202402015-001,La Jarrilla,San Luis de la Paz,"21.4164002,-100.5423211","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/ZyG5jxUTCT4NNeMz5,,4,2,2,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402015,202402015-002,La Jarrilla,San Luis de la Paz,"21.4167321,-100.5425427","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/G2vTur9pPLn5EGgq8,,3,2,1,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402015,202402015-003,La Jarrilla,San Luis de la Paz,"21.419398,-100.5450456","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/EG5svqzXPgkHfYJ3A,,9,4,5,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402016,202402016-001,El Arbolito,San Luis de la Paz,"21.4125522,-100.5433138","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/1L5kZj1HqxNWTgzj6,,6,2,4,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402017,202402017-001,El Corcovado,San Luis de la Paz,"21.4231546,-100.562579","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/G9P3Ms5NNtXryiKCA,,4,3,1,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402017,202402017-002,El Corcovado,San Luis de la Paz,"21.4229391,-100.5615561","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/guwafH8fh6L1JDnJ8,,7,6,1,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402017,202402017-003,El Corcovado,San Luis de la Paz,"21.4234785,-100.556349","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/3V7QRtKBQ5UAL2aH9,,5,3,2,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402018,202402018-001,Toreador de en Medio,San Luis de la Paz,"21.3256054,-100.5396312","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/uiGttNeJfrFuNRUH6,,10,7,3,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402018,202402018-002,Toreador de en Medio,San Luis de la Paz,"21.3248031,-100.5372899","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/FsZXrWifxVYLyzVU7,,9,5,4,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402019,202402019-001,La Ciénega,San Luis de la Paz,"21.3021495,-100.4828551","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/MTX3EE7aHh5aQ6eA8,,6,6,0,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402019,202402019-002,La Ciénega,San Luis de la Paz,"21.3011448,-100.4798091","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/1yT1ipD3u9SRa2YZ6,,8,5,3,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402020,202402020-001,Misión de Chichimecas,San Luis de la Paz,"21.2951231,-100.4945723","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/969BuCkqeZ6p3v8j7,,12,7,5,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402020,202402020-002,Misión de Chichimecas,San Luis de la Paz,"21.2916447,-100.5001109","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/q7eS35jGBcTkcyDD6,,3,2,1,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402020,202402020-003,Misión de Chichimecas,San Luis de la Paz,"21.2914411,-100.5001302","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/2EDcw3wbxrQNuSJ26,,5,1,4,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402021,202402021-001,Los Dolores,San Luis de la Paz,"21.3189133,-100.5679685","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/tYPUDccNcosRssDN6,,9,2,7,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402021,202402021-002,Los Dolores,San Luis de la Paz,"21.3194215,-100.5691196","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/JeFsPYtKZk9CgxePA,,7,3,4,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202402021,202402021-003,Los Dolores,San Luis de la Paz,"21.3162045,-100.5634921","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/B2tkK5VGuJojVkCi8,,7,2,5,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202403005,202403005-001,Terreros de la Concepción,San Luis de la Paz,"21.3623364,-100.6771791","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/hFuZTwoNAcmrie836,,5,2,3,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202403005,202403005-002,Terreros de la Concepción,San Luis de la Paz,"21.3628489,-100.6780391","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/aXc9GM8nnNiGUmw67,,2,2,0,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-02-22,,202403007,202403007-001,Ejido San Luis,San Luis de la Paz,"21.3295286,-100.5694391","SCALL - Ferrocemento (12,000)",https://photos.app.goo.gl/VzEUvMqBBznw3YXe7,,4,2,2,,,CUVAPAS,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,2
2024-03-14,,202306001,202306001-001,San Roque,San Diego De La Unión,"21.35138889,-101.0216667","SCALL - Rotoplas (5,000)",,,3,1,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306001,202306001-002,San Roque,San Diego De La Unión,"21.35138889,-101.0205556","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306001,202306001-003,San Roque,San Diego De La Unión,"21.35166667,-101.0308333","SCALL - Rotoplas (5,000)",,,3,3,0,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306001,202306001-004,San Roque,San Diego De La Unión,"21.35,-101.0208333","SCALL - Rotoplas (5,000)",,,2,1,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306002,202306002-001,Ranchito de los Hernández,San Diego De La Unión,"21.32444444,-101.0305556","SCALL - Rotoplas (5,000)",,,1,0,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306002,202306002-002,Ranchito de los Hernández,San Diego De La Unión,"21.32444444,-101.2138889","SCALL - Rotoplas (5,000)",,,2,1,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306002,202306002-003,Ranchito de los Hernández,San Diego De La Unión,"21.325,-101.03","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306003,202306003-001,La Virgen,San Diego De La Unión,"21.36777778,-100.9952778","SCALL - Rotoplas (5,000)",,,4,2,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306003,202306003-002,La Virgen,San Diego De La Unión,"21.36722222,-100.9975","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306003,202306003-003,La Virgen,San Diego De La Unión,"21.36777778,-100.9952778","SCALL - Rotoplas (5,000)",,,4,1,3,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306003,202306003-004,La Virgen,San Diego De La Unión,"21.36722222,-100.9980556","SCALL - Rotoplas (5,000)",,,4,3,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306004,202306004-001,Carboneras,San Diego De La Unión,"21.33944444,-101.0033333","SCALL - Rotoplas (5,000)",,,4,3,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306004,202306004-002,Carboneras,San Diego De La Unión,"21.34555556,-101.0013889","SCALL - Rotoplas (5,000)",,,6,2,4,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306004,202306004-003,Carboneras,San Diego De La Unión,"21.34555556,-101.0033333","SCALL - Rotoplas (5,000)",,,5,3,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306004,202306004-004,Carboneras,San Diego De La Unión,"21.38222222,-100.9991667","SCALL - Rotoplas (5,000)",,,3,1,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306004,202306004-005,Carboneras,San Diego De La Unión,"21.34861111,-100.9994444","SCALL - Rotoplas (5,000)",,,2,1,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306004,202306004-006,Carboneras,San Diego De La Unión,"21.34916667,-100.9991667","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306004,202306004-007,Carboneras,San Diego De La Unión,"21.34944444,-100.9994444","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306004,202306004-008,Carboneras,San Diego De La Unión,"21.34472222,-100.0033333","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306004,202306004-009,Carboneras,San Diego De La Unión,"21.35611111,-101.0033333","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202305007,202305007-001,El Socorro,San Diego De La Unión,"21.37666667,-100.7052778","SCALL - Rotoplas (5,000)",,,6,3,3,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202305007,202305007-002,El Socorro,San Diego De La Unión,"21.37722222,-100.7080556","SCALL - Rotoplas (5,000)",,,4,2,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202305007,202305007-003,El Socorro,San Diego De La Unión,"21.37666667,-100.705","SCALL - Rotoplas (5,000)",,,3,1,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202305008,202305008-001,Purísima del Monte,San Diego De La Unión,"21.37472222,-100.7338889","SCALL - Rotoplas (5,000)",,,4,2,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202305008,202305008-002,Purísima del Monte,San Diego De La Unión,"21.36888889,-100.7308333","SCALL - Rotoplas (5,000)",,,5,4,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202305008,202305008-003,Purísima del Monte,San Diego De La Unión,"21.37416667,-100.7213889","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202305008,202305008-004,Purísima del Monte,San Diego De La Unión,"21.37472222,-100.7338889","SCALL - Rotoplas (5,000)",,,5,4,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306005,202306005-001,Barranca de Cano,San Diego De La Unión,"21.33722222,-100.8561111","SCALL - Rotoplas (5,000)",,,4,2,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306005,202306005-002,Barranca de Cano,San Diego De La Unión,"21.33694444,-100.8572222","SCALL - Rotoplas (5,000)",,,5,3,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306005,202306005-003,Barranca de Cano,San Diego De La Unión,"21.33611111,-100.8558333","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306005,202306005-004,Barranca de Cano,San Diego De La Unión,"21.33611111,-100.8561111","SCALL - Rotoplas (5,000)",,,7,4,3,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306005,202306005-005,Barranca de Cano,San Diego De La Unión,"21.33611111,-100.8555556","SCALL - Rotoplas (5,000)",,,2,1,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306005,202306005-006,Barranca de Cano,San Diego De La Unión,"21.335,-100.8577778","SCALL - Rotoplas (5,000)",,,5,2,3,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306006,202306006-001,La Boquilla,San Diego De La Unión,"21.35305556,-100.8741667","SCALL - Rotoplas (5,000)",,,5,4,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306006,202306006-002,La Boquilla,San Diego De La Unión,"21.35194444,-100.8747222","SCALL - Rotoplas (5,000)",,,6,3,3,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306006,202306006-003,La Boquilla,San Diego De La Unión,"21.34833333,-100.8747222","SCALL - Rotoplas (5,000)",,,4,2,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306007,202306007-001,Ex-Hacienda de Ojuelos,San Diego De La Unión,"21.37722222,-100.8475","SCALL - Rotoplas (5,000)",,,2,1,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306007,202306007-002,Ex-Hacienda de Ojuelos,San Diego De La Unión,"21.37555556,-100.8441667","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306007,202306007-003,Ex-Hacienda de Ojuelos,San Diego De La Unión,"21.37583333,-100.8438889","SCALL - Rotoplas (5,000)",,,3,1,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306007,202306007-004,Ex-Hacienda de Ojuelos,San Diego De La Unión,"21.37638889,-100.8477778","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306007,202306007-005,Ex-Hacienda de Ojuelos,San Diego De La Unión,"21.37694444,-100.8452778","SCALL - Rotoplas (5,000)",,,5,4,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306005,202306005-007,Barranca de Cano,San Diego De La Unión,"21.56861111,-101.4361111","SCALL - Rotoplas (5,000)",,,4,1,3,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306008,202306008-001,Charco de Araujo,San Diego De La Unión,"21.35333333,-100.8891667","SCALL - Rotoplas (5,000)",,,4,2,2,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306008,202306008-002,Charco de Araujo,San Diego De La Unión,"21.35361111,-100.8891667","SCALL - Rotoplas (5,000)",,,1,1,0,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306008,202306008-003,Charco de Araujo,San Diego De La Unión,"21.35472222,-100.8908333","SCALL - Rotoplas (5,000)",,,4,1,3,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306008,202306008-004,Charco de Araujo,San Diego De La Unión,"21.35444444,-100.8802778","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306008,202306008-005,Charco de Araujo,San Diego De La Unión,"21.35694444,-100.8844444","SCALL - Rotoplas (5,000)",,,2,1,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306008,202306008-006,Charco de Araujo,San Diego De La Unión,"21.35166667,-100.8875","SCALL - Rotoplas (5,000)",,,3,2,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
2024-03-14,,202306009,202306009-001,La Tinaja,San Diego De La Unión,"21.35416667,-100.8580556","SCALL - Rotoplas (5,000)",,,2,1,1,,,Administración Municipal de SDU,,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 1 ,Cosecha de agua de lluvia,2024,3
